Instruction_1.started,Instruction_1.stopped,key_resp.keys,調査協力者ID,date,expName,psychopyVersion,OS,frameRate,Testing.started,Testing.stopped,key_resp_5.keys,key_resp_5.corr,testingLoop.thisRepN,testingLoop.thisTrialN,testingLoop.thisN,testingLoop.thisIndex,testingLoop.ran,ss_Testing.started,ss_Testing.stopped,key_resp_13.keys,key_resp_13.corr,ss_TestingLoop.thisRepN,ss_TestingLoop.thisTrialN,ss_TestingLoop.thisN,ss_TestingLoop.thisIndex,ss_TestingLoop.ran,nb1TestingInstruct.started,nb1TestingInstruct.stopped,nb1TestingDisplay.started,nb1TestingDisplay.stopped,nb1TestingNumber.started,nb1TestingNumber.stopped,nb1TestingResponse.started,nb1TestingResponse.stopped,key_resp_20.keys,key_resp_20.corr,nb1TestingLoop.thisRepN,nb1TestingLoop.thisTrialN,nb1TestingLoop.thisN,nb1TestingLoop.thisIndex,nb1TestingLoop.ran,nb1TestingPreLocation,nb1TestingLocation,nb1TestingDistance,nb1TestingFixationNumber,nb1TestingCorrResp,nb1Testingvisual_hemifield,nb2TestingInstruct.started,nb2TestingInstruct.stopped,nb2TestingDisplay_1.started,nb2TestingDisplay_1.stopped,nb2TestingDisplay_2.started,nb2TestingDisplay_2.stopped,nb2TestingResponse.started,nb2TestingResponse.stopped,key_resp_29.keys,key_resp_29.corr,nb2TestingLoop.thisRepN,nb2TestingLoop.thisTrialN,nb2TestingLoop.thisN,nb2TestingLoop.thisIndex,nb2TestingLoop.ran,nb2TestingPreLocation,nb2TestingLocation,nb2TestingDistance,nb2TestingCorrResp,nb2TestingInterference,nb2Testingvisual_hemifield,key_resp_5.rt,key_resp_5.duration,key_resp_13.rt,key_resp_13.duration,key_resp_20.rt,key_resp_20.duration,key_resp_29.rt,key_resp_29.duration,id,time
,,,ZjxfZMSsl3ec,2025-02-17,Reaction Survey,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,584.4478,586.377,,1.0,0.0,18.0,18.0,18.0,1.0,1.0,4.0,1.0,right,0.0,2.0,,,,,,,,,zjxfzmssl3ec,T2
,,,ZjxfZMSsl3ec,2025-02-17,Reaction Survey,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,586.3797,587.7437,,1.0,0.0,19.0,19.0,19.0,1.0,4.0,1.0,0.0,left,0.0,2.0,,,,,,,,,zjxfzmssl3ec,T2
,,,ZjxfZMSsl3ec,2025-02-17,Reaction Survey,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,587.7472,589.2607,,1.0,0.0,20.0,20.0,20.0,1.0,1.0,4.0,0.0,left,0.0,2.0,,,,,,,,,zjxfzmssl3ec,T2
,,,ZjxfZMSsl3ec,2025-02-17,Reaction Survey,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,589.2639,590.5606,,1.0,0.0,21.0,21.0,21.0,1.0,4.0,5.0,4.0,right,0.0,2.0,,,,,,,,,zjxfzmssl3ec,T2
,,,ZjxfZMSsl3ec,2025-02-17,Reaction Survey,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,590.563,591.9773,,1.0,0.0,22.0,22.0,22.0,1.0,5.0,0.0,4.0,right,0.0,0.0,,,,,,,,,zjxfzmssl3ec,T2
,,,ZjxfZMSsl3ec,2025-02-17,Reaction Survey,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,591.9805,593.4606,,1.0,0.0,23.0,23.0,23.0,1.0,0.0,5.0,0.0,left,0.0,2.0,,,,,,,,,zjxfzmssl3ec,T2
,,,ZjxfZMSsl3ec,2025-02-17,Reaction Survey,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,593.4632,594.8109,,1.0,0.0,24.0,24.0,24.0,1.0,5.0,3.0,3.0,right,0.0,2.0,,,,,,,,,zjxfzmssl3ec,T2
,,,ZjxfZMSsl3ec,2025-02-17,Reaction Survey,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,594.8132,596.1109,,1.0,0.0,25.0,25.0,25.0,1.0,3.0,1.0,4.0,right,0.0,2.0,,,,,,,,,zjxfzmssl3ec,T2
,,,ZjxfZMSsl3ec,2025-02-17,Reaction Survey,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,596.1127,597.5945,,1.0,0.0,26.0,26.0,26.0,1.0,1.0,1.0,2.0,right,1.0,2.0,,,,,,,,,zjxfzmssl3ec,T2
,,,ZjxfZMSsl3ec,2025-02-17,Reaction Survey,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,597.599,598.978,,1.0,0.0,27.0,27.0,27.0,1.0,1.0,12.0,4.0,right,0.0,1.0,,,,,,,,,zjxfzmssl3ec,T2
,,,ZjxfZMSsl3ec,2025-02-17,Reaction Survey,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,598.9811,600.6779,,1.0,0.0,28.0,28.0,28.0,1.0,12.0,14.0,2.0,right,0.0,1.0,,,,,,,,,zjxfzmssl3ec,T2
,,,ZjxfZMSsl3ec,2025-02-17,Reaction Survey,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600.6793,601.9611,,1.0,0.0,29.0,29.0,29.0,1.0,14.0,11.0,1.0,right,0.0,1.0,,,,,,,,,zjxfzmssl3ec,T2
,,,ZjxfZMSsl3ec,2025-02-17,Reaction Survey,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601.9644,603.1285,,1.0,0.0,30.0,30.0,30.0,1.0,11.0,14.0,0.0,left,0.0,1.0,,,,,,,,,zjxfzmssl3ec,T2
,,,ZjxfZMSsl3ec,2025-02-17,Reaction Survey,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,603.1306,604.761,,1.0,0.0,31.0,31.0,31.0,1.0,14.0,14.0,3.0,right,1.0,1.0,,,,,,,,,zjxfzmssl3ec,T2
,,,ZjxfZMSsl3ec,2025-02-17,Reaction Survey,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604.7642,605.9447,,1.0,0.0,32.0,32.0,32.0,1.0,14.0,12.0,2.0,right,0.0,1.0,,,,,,,,,zjxfzmssl3ec,T2
,,,ZjxfZMSsl3ec,2025-02-17,Reaction Survey,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,605.9481,607.5948,,1.0,0.0,33.0,33.0,33.0,1.0,12.0,0.0,1.0,right,0.0,0.0,,,,,,,,,zjxfzmssl3ec,T2
,,,ZjxfZMSsl3ec,2025-02-17,Reaction Survey,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,607.5972,608.9112,,1.0,0.0,34.0,34.0,34.0,1.0,0.0,8.0,4.0,right,0.0,1.0,,,,,,,,,zjxfzmssl3ec,T2
,,,ZjxfZMSsl3ec,2025-02-17,Reaction Survey,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,608.9133,610.2783,,1.0,0.0,35.0,35.0,35.0,1.0,8.0,0.0,0.0,left,0.0,0.0,,,,,,,,,zjxfzmssl3ec,T2
,,,ZjxfZMSsl3ec,2025-02-17,Reaction Survey,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,610.2812,611.3616,,1.0,0.0,36.0,36.0,36.0,1.0,0.0,8.0,1.0,left,0.0,1.0,,,,,,,,,zjxfzmssl3ec,T2
,,,ZjxfZMSsl3ec,2025-02-17,Reaction Survey,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,611.3634,612.5289,,1.0,0.0,37.0,37.0,37.0,1.0,8.0,3.0,4.0,right,0.0,2.0,,,,,,,,,zjxfzmssl3ec,T2
,,,ZjxfZMSsl3ec,2025-02-17,Reaction Survey,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,612.5324,613.5784,,1.0,0.0,38.0,38.0,38.0,1.0,3.0,8.0,0.0,left,0.0,1.0,,,,,,,,,zjxfzmssl3ec,T2
,,,ZjxfZMSsl3ec,2025-02-17,Reaction Survey,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,613.5805,614.6951,,1.0,0.0,39.0,39.0,39.0,1.0,8.0,6.0,3.0,right,0.0,2.0,,,,,,,,,zjxfzmssl3ec,T2
,,,ZjxfZMSsl3ec,2025-02-17,Reaction Survey,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,614.6981,616.0286,,1.0,0.0,40.0,40.0,40.0,1.0,6.0,10.0,2.0,right,0.0,1.0,,,,,,,,,zjxfzmssl3ec,T2
,,,ZjxfZMSsl3ec,2025-02-17,Reaction Survey,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,616.031,617.2622,,1.0,0.0,41.0,41.0,41.0,1.0,10.0,6.0,0.0,left,0.0,2.0,,,,,,,,,zjxfzmssl3ec,T2
,,,ZjxfZMSsl3ec,2025-02-17,Reaction Survey,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,617.2657,618.6453,,1.0,0.0,42.0,42.0,42.0,1.0,6.0,10.0,0.0,left,0.0,1.0,,,,,,,,,zjxfzmssl3ec,T2
,,,ZjxfZMSsl3ec,2025-02-17,Reaction Survey,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,618.6473,619.9621,,1.0,0.0,43.0,43.0,43.0,1.0,10.0,5.0,1.0,right,0.0,2.0,,,,,,,,,zjxfzmssl3ec,T2
,,,ZjxfZMSsl3ec,2025-02-17,Reaction Survey,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,619.9661,621.0621,,1.0,0.0,44.0,44.0,44.0,1.0,5.0,10.0,0.0,left,0.0,1.0,,,,,,,,,zjxfzmssl3ec,T2
,,,ZjxfZMSsl3ec,2025-02-17,Reaction Survey,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,zjxfzmssl3ec,T2
,,,ZjxfZMSsl3ec,2025-02-17,Reaction Survey,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,zjxfzmssl3ec,T2
,,,ZjxfZMSsl3ec,2025-02-17,Reaction Survey,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,zjxfzmssl3ec,T2
,,,ZjxfZMSsl3ec,2025-02-17,Reaction Survey,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,zjxfzmssl3ec,T2
0.0005,163.743,,lSkajE4FwDjm,2025-02-19,Reaction Survey,2024.2.4,Linux armv81,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lskaje4fwdjm,T2
,,,lSkajE4FwDjm,2025-02-19,Reaction Survey,2024.2.4,Linux armv81,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lskaje4fwdjm,T2
,,,lSkajE4FwDjm,2025-02-19,Reaction Survey,2024.2.4,Linux armv81,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lskaje4fwdjm,T2
,,,lSkajE4FwDjm,2025-02-19,Reaction Survey,2024.2.4,Linux armv81,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lskaje4fwdjm,T2
,,,lSkajE4FwDjm,2025-02-19,Reaction Survey,2024.2.4,Linux armv81,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lskaje4fwdjm,T2
,,,lSkajE4FwDjm,2025-02-19,Reaction Survey,2024.2.4,Linux armv81,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lskaje4fwdjm,T2
,,,lSkajE4FwDjm,2025-02-19,Reaction Survey,2024.2.4,Linux armv81,60.24096386,223.4273,226.1442,,0.0,0.0,0.0,0.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lskaje4fwdjm,T2
,,,lSkajE4FwDjm,2025-02-19,Reaction Survey,2024.2.4,Linux armv81,60.24096386,226.149,229.9948,,0.0,0.0,1.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lskaje4fwdjm,T2
,,,lSkajE4FwDjm,2025-02-19,Reaction Survey,2024.2.4,Linux armv81,60.24096386,229.9998,233.4652,,0.0,0.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lskaje4fwdjm,T2
,,,lSkajE4FwDjm,2025-02-19,Reaction Survey,2024.2.4,Linux armv81,60.24096386,233.472,237.4691,,0.0,0.0,3.0,3.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lskaje4fwdjm,T2
,,,lSkajE4FwDjm,2025-02-19,Reaction Survey,2024.2.4,Linux armv81,60.24096386,237.4743,239.8194,,0.0,0.0,4.0,4.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lskaje4fwdjm,T2
,,,lSkajE4FwDjm,2025-02-19,Reaction Survey,2024.2.4,Linux armv81,60.24096386,239.824,242.5623,,0.0,0.0,5.0,5.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lskaje4fwdjm,T2
,,,lSkajE4FwDjm,2025-02-19,Reaction Survey,2024.2.4,Linux armv81,60.24096386,242.5671,245.0559,,0.0,0.0,6.0,6.0,6.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lskaje4fwdjm,T2
,,,lSkajE4FwDjm,2025-02-19,Reaction Survey,2024.2.4,Linux armv81,60.24096386,245.0612,247.4598,,0.0,0.0,7.0,7.0,7.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lskaje4fwdjm,T2
,,,lSkajE4FwDjm,2025-02-19,Reaction Survey,2024.2.4,Linux armv81,60.24096386,247.4649,250.7967,,0.0,1.0,0.0,8.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lskaje4fwdjm,T2
,,,lSkajE4FwDjm,2025-02-19,Reaction Survey,2024.2.4,Linux armv81,60.24096386,250.8014,253.1107,,0.0,1.0,1.0,9.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lskaje4fwdjm,T2
,,,lSkajE4FwDjm,2025-02-19,Reaction Survey,2024.2.4,Linux armv81,60.24096386,253.1162,256.4761,,0.0,1.0,2.0,10.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lskaje4fwdjm,T2
,,,lSkajE4FwDjm,2025-02-19,Reaction Survey,2024.2.4,Linux armv81,60.24096386,256.4807,260.2363,,0.0,1.0,3.0,11.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lskaje4fwdjm,T2
,,,lSkajE4FwDjm,2025-02-19,Reaction Survey,2024.2.4,Linux armv81,60.24096386,260.2413,262.4439,,0.0,1.0,4.0,12.0,7.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lskaje4fwdjm,T2
,,,lSkajE4FwDjm,2025-02-19,Reaction Survey,2024.2.4,Linux armv81,60.24096386,262.449,265.0587,,0.0,1.0,5.0,13.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lskaje4fwdjm,T2
,,,lSkajE4FwDjm,2025-02-19,Reaction Survey,2024.2.4,Linux armv81,60.24096386,265.064,267.6278,,0.0,1.0,6.0,14.0,6.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lskaje4fwdjm,T2
,,,lSkajE4FwDjm,2025-02-19,Reaction Survey,2024.2.4,Linux armv81,60.24096386,267.6332,270.7152,,0.0,1.0,7.0,15.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lskaje4fwdjm,T2
,,,lSkajE4FwDjm,2025-02-19,Reaction Survey,2024.2.4,Linux armv81,60.24096386,270.7204,273.6989,,0.0,2.0,0.0,16.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lskaje4fwdjm,T2
,,,lSkajE4FwDjm,2025-02-19,Reaction Survey,2024.2.4,Linux armv81,60.24096386,273.7036,277.8028,,0.0,2.0,1.0,17.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lskaje4fwdjm,T2
,,,lSkajE4FwDjm,2025-02-19,Reaction Survey,2024.2.4,Linux armv81,60.24096386,277.8083,281.4527,,0.0,2.0,2.0,18.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lskaje4fwdjm,T2
,,,lSkajE4FwDjm,2025-02-19,Reaction Survey,2024.2.4,Linux armv81,60.24096386,281.4574,283.9891,,0.0,2.0,3.0,19.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lskaje4fwdjm,T2
,,,lSkajE4FwDjm,2025-02-19,Reaction Survey,2024.2.4,Linux armv81,60.24096386,283.9933,286.6711,,0.0,2.0,4.0,20.0,7.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lskaje4fwdjm,T2
,,,lSkajE4FwDjm,2025-02-19,Reaction Survey,2024.2.4,Linux armv81,60.24096386,286.6763,290.8341,,0.0,2.0,5.0,21.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lskaje4fwdjm,T2
,,,lSkajE4FwDjm,2025-02-19,Reaction Survey,2024.2.4,Linux armv81,60.24096386,290.8383,293.696,,0.0,2.0,6.0,22.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lskaje4fwdjm,T2
,,,lSkajE4FwDjm,2025-02-19,Reaction Survey,2024.2.4,Linux armv81,60.24096386,293.7012,296.56,,0.0,2.0,7.0,23.0,6.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lskaje4fwdjm,T2
,,,lSkajE4FwDjm,2025-02-19,Reaction Survey,2024.2.4,Linux armv81,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lskaje4fwdjm,T2
,,,lSkajE4FwDjm,2025-02-19,Reaction Survey,2024.2.4,Linux armv81,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lskaje4fwdjm,T2
,,,lSkajE4FwDjm,2025-02-19,Reaction Survey,2024.2.4,Linux armv81,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lskaje4fwdjm,T2
,,,lSkajE4FwDjm,2025-02-19,Reaction Survey,2024.2.4,Linux armv81,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lskaje4fwdjm,T2
,,,lSkajE4FwDjm,2025-02-19,Reaction Survey,2024.2.4,Linux armv81,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lskaje4fwdjm,T2
,,,lSkajE4FwDjm,2025-02-19,Reaction Survey,2024.2.4,Linux armv81,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lskaje4fwdjm,T2
,,,lSkajE4FwDjm,2025-02-19,Reaction Survey,2024.2.4,Linux armv81,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lskaje4fwdjm,T2
,,,lSkajE4FwDjm,2025-02-19,Reaction Survey,2024.2.4,Linux armv81,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lskaje4fwdjm,T2
,,,lSkajE4FwDjm,2025-02-19,Reaction Survey,2024.2.4,Linux armv81,60.24096386,,,,,,,,,,945.6783,948.5036,,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lskaje4fwdjm,T2
,,,lSkajE4FwDjm,2025-02-19,Reaction Survey,2024.2.4,Linux armv81,60.24096386,,,,,,,,,,948.5073,951.3142,,0.0,1.0,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lskaje4fwdjm,T2
,,,lSkajE4FwDjm,2025-02-19,Reaction Survey,2024.2.4,Linux armv81,60.24096386,,,,,,,,,,951.3178,953.9629,,0.0,2.0,0.0,2.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lskaje4fwdjm,T2
,,,lSkajE4FwDjm,2025-02-19,Reaction Survey,2024.2.4,Linux armv81,60.24096386,,,,,,,,,,953.966,956.6221,,0.0,3.0,0.0,3.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lskaje4fwdjm,T2
,,,lSkajE4FwDjm,2025-02-19,Reaction Survey,2024.2.4,Linux armv81,60.24096386,,,,,,,,,,956.6252,959.2586,,0.0,4.0,0.0,4.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lskaje4fwdjm,T2
,,,lSkajE4FwDjm,2025-02-19,Reaction Survey,2024.2.4,Linux armv81,60.24096386,,,,,,,,,,959.2625,961.9793,,0.0,5.0,0.0,5.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lskaje4fwdjm,T2
,,,lSkajE4FwDjm,2025-02-19,Reaction Survey,2024.2.4,Linux armv81,60.24096386,,,,,,,,,,961.9837,964.7505,,0.0,6.0,0.0,6.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lskaje4fwdjm,T2
,,,lSkajE4FwDjm,2025-02-19,Reaction Survey,2024.2.4,Linux armv81,60.24096386,,,,,,,,,,964.7544,967.4406,,0.0,7.0,0.0,7.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lskaje4fwdjm,T2
,,,lSkajE4FwDjm,2025-02-19,Reaction Survey,2024.2.4,Linux armv81,60.24096386,,,,,,,,,,967.4446,970.1268,,0.0,8.0,0.0,8.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lskaje4fwdjm,T2
,,,lSkajE4FwDjm,2025-02-19,Reaction Survey,2024.2.4,Linux armv81,60.24096386,,,,,,,,,,970.132,972.6483,,0.0,9.0,0.0,9.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lskaje4fwdjm,T2
,,,lSkajE4FwDjm,2025-02-19,Reaction Survey,2024.2.4,Linux armv81,60.24096386,,,,,,,,,,972.6534,975.2108,,0.0,10.0,0.0,10.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lskaje4fwdjm,T2
,,,lSkajE4FwDjm,2025-02-19,Reaction Survey,2024.2.4,Linux armv81,60.24096386,,,,,,,,,,975.2149,978.7593,,0.0,11.0,0.0,11.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lskaje4fwdjm,T2
,,,lSkajE4FwDjm,2025-02-19,Reaction Survey,2024.2.4,Linux armv81,60.24096386,,,,,,,,,,978.7645,981.9275,,0.0,12.0,0.0,12.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lskaje4fwdjm,T2
,,,lSkajE4FwDjm,2025-02-19,Reaction Survey,2024.2.4,Linux armv81,60.24096386,,,,,,,,,,981.9316,984.6496,,0.0,13.0,0.0,13.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lskaje4fwdjm,T2
